Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
6197,5/8/2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10000352,60,70,3,3
6198,1/25/2022,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10000726,50,60,7,4
6199,10/5/2023,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Technology,Phones,TEC-PH-10001536,50,50,3,2
6200,2/9/2023,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10001790,80,100,2,5
6201,5/5/2023,Standard Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Copiers,TEC-CO-10001766,1370,1440,4,3
6202,1/24/2022,Standard Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Accessories,TEC-AC-10004396,30,40,3,5
6203,6/20/2023,Standard Class,Consumer,United States,Apple Valley,California,92307,West,Furniture,Chairs,FUR-CH-10001708,460,560,5,4
6204,10/26/2023,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10001305,190,240,8,4
6205,11/12/2023,First Class,Home Office,United States,Marion,Ohio,43302,East,Furniture,Furnishings,FUR-FU-10002885,10,10,2,2
6206,11/30/2022,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000726,50,50,7,5
6207,5/31/2023,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Fasteners,OFF-FA-10003112,30,30,4,2
6208,5/29/2023,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Chairs,FUR-CH-10002372,50,60,1,2
6209,8/8/2022,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Office Supplies,Storage,OFF-ST-10000563,50,50,2,5
6210,1/7/2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10003925,2260,2790,9,2
6211,9/10/2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10003306,890,1000,7,3
6212,2/14/2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10001475,60,70,3,4
6213,7/9/2023,Second Class,Consumer,United States,Longview,Washington,98632,West,Office Supplies,Fasteners,OFF-FA-10003495,20,20,3,2
6214,8/1/2022,Second Class,Consumer,United States,Longview,Washington,98632,West,Office Supplies,Appliances,OFF-AP-10004708,70,80,2,3
6215,8/15/2022,Standard Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Envelopes,OFF-EN-10001219,10,10,1,4
6216,7/5/2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000087,60,70,3,2
6217,12/10/2022,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10001539,50,60,8,2
6218,3/7/2023,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,TEC-PH-10004897,20,30,3,3
6219,12/20/2023,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Technology,Phones,TEC-PH-10001300,110,130,6,5
6220,8/27/2022,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Technology,Phones,TEC-PH-10001557,170,190,2,3
6221,1/2/2022,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Storage,OFF-ST-10000617,20,20,7,2
6222,12/29/2023,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10000121,60,60,9,4
6223,1/29/2022,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Furniture,Furnishings,FUR-FU-10000087,60,70,4,4
6224,12/6/2022,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Art,OFF-AR-10000422,10,10,7,3
6225,10/29/2022,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Storage,OFF-ST-10004123,180,220,3,2
6226,6/15/2023,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Furniture,Bookcases,FUR-BO-10003660,60,70,1,4
6227,10/21/2023,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Furniture,Chairs,FUR-CH-10000422,260,290,4,2
6228,1/11/2022,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Technology,Phones,TEC-PH-10002923,80,90,3,4
6229,7/6/2023,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Phones,TEC-PH-10004093,90,110,4,4
6230,11/26/2022,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Accessories,TEC-AC-10000171,50,60,3,2
6231,6/14/2022,Standard Class,Consumer,United States,Waterloo,Iowa,50701,Central,Office Supplies,Art,OFF-AR-10001166,30,30,4,5
6232,12/18/2022,Same Day,Consumer,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10003199,150,180,2,3
6233,1/22/2023,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10002005,20,20,3,5
6234,2/17/2023,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004101,70,70,11,3
6235,6/8/2022,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004600,1190,1470,5,3
6236,4/8/2023,Same Day,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000127,60,80,5,3
6237,2/11/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Envelopes,OFF-EN-10004386,60,60,3,2
6238,5/28/2022,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004506,20,30,4,3
6239,10/25/2022,Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,FUR-FU-10004597,140,170,3,2
6240,3/26/2022,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10001496,300,360,2,4
6241,2/15/2022,Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10004236,10,10,1,4
6242,9/27/2022,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10001185,230,250,8,2
6243,7/8/2022,Standard Class,Home Office,United States,Columbia,Tennessee,38401,South,Office Supplies,Binders,OFF-BI-10000977,20,20,2,5
6244,8/6/2022,Standard Class,Home Office,United States,Bellevue,Washington,98006,West,Office Supplies,Supplies,OFF-SU-10004782,30,30,3,3
6245,9/13/2023,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10002067,100,120,6,4
6246,7/16/2023,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10002364,20,20,3,2
6247,2/14/2022,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10002018,10,10,2,5
6248,1/26/2023,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10000632,40,40,1,4
6249,4/26/2022,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Furniture,Furnishings,FUR-FU-10003981,10,10,3,4
6250,10/12/2023,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,OFF-AP-10001564,390,470,2,4
6251,1/22/2023,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10004082,10,10,1,4
6252,6/20/2023,First Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10004249,0,0,1,2
6253,5/20/2022,Same Day,Home Office,United States,Marietta,Georgia,30062,South,Office Supplies,Paper,OFF-PA-10003441,60,60,9,5
6254,11/15/2023,Same Day,Home Office,United States,Marietta,Georgia,30062,South,Technology,Phones,TEC-PH-10004922,180,200,3,5
6255,2/26/2022,Standard Class,Corporate,United States,Montgomery,Alabama,36116,South,Furniture,Furnishings,FUR-FU-10001731,20,20,8,3
6256,3/21/2023,Standard Class,Corporate,United States,Plano,Texas,75023,Central,Office Supplies,Labels,OFF-LA-10000134,10,10,4,3
6257,6/6/2023,Second Class,Home Office,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10003166,0,0,1,3
6258,7/11/2022,Second Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,OFF-SU-10000646,360,380,2,5
6259,9/9/2023,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Envelopes,OFF-EN-10004459,20,20,3,5
6260,8/2/2022,Second Class,Consumer,United States,Richmond,Indiana,47374,Central,Office Supplies,Binders,OFF-BI-10003529,10,10,4,4
6261,11/1/2023,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10002949,10,10,3,2
6262,6/23/2022,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Labels,OFF-LA-10001158,30,40,4,3
6263,12/20/2023,First Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10004584,400,440,7,3
6264,5/22/2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10004965,30,30,3,3
6265,5/11/2023,Same Day,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10004654,30,30,5,5
6266,11/3/2022,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000141,0,0,2,2
6267,1/29/2022,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10001019,120,140,9,4
6268,8/10/2023,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Technology,Phones,TEC-PH-10002496,290,310,2,2
6269,12/25/2023,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Binders,OFF-BI-10000829,20,20,5,3
6270,3/28/2023,Standard Class,Corporate,United States,Oakland,California,94601,West,Technology,Phones,TEC-PH-10001448,30,40,1,2
6271,6/3/2023,Standard Class,Corporate,United States,Oakland,California,94601,West,Furniture,Chairs,FUR-CH-10004983,1030,1160,9,2
6272,10/29/2022,Standard Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Art,OFF-AR-10004022,170,180,5,3
6273,4/27/2022,First Class,Corporate,United States,Palatine,Illinois,60067,Central,Technology,Accessories,TEC-AC-10001284,100,120,7,4
6274,1/30/2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10001847,10,10,3,5
6275,11/26/2022,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10004595,400,430,3,5
6276,9/22/2022,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10004164,20,20,5,3
6277,2/20/2022,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Labels,OFF-LA-10001074,80,90,7,4
6278,5/27/2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000604,60,70,2,2
6279,1/24/2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000148,20,20,2,4
6280,2/26/2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10000042,10,10,3,5
6281,4/27/2022,Standard Class,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Labels,OFF-LA-10000443,10,10,2,3
6282,10/16/2022,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Furniture,Furnishings,FUR-FU-10002874,50,60,2,3
6283,3/7/2023,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Office Supplies,Storage,OFF-ST-10003994,120,140,3,5
6284,9/7/2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,OFF-EN-10001453,280,300,5,3
6285,9/5/2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10000988,490,560,5,3
6286,1/28/2023,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Furniture,Tables,FUR-TA-10003238,590,660,2,3
6287,11/7/2023,Standard Class,Home Office,United States,Lebanon,Tennessee,37087,South,Technology,Phones,TEC-PH-10001061,200,240,3,5
6288,5/18/2022,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10003715,460,500,3,5
6289,5/11/2022,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001597,160,200,6,3
6290,10/1/2023,Second Class,Home Office,United States,Chico,California,95928,West,Furniture,Chairs,FUR-CH-10004063,790,920,4,3
6291,4/4/2022,Second Class,Home Office,United States,Chico,California,95928,West,Furniture,Furnishings,FUR-FU-10001979,280,330,8,2
6292,3/9/2023,First Class,Consumer,United States,Salem,Virginia,24153,South,Furniture,Chairs,FUR-CH-10001854,610,700,2,4
6293,8/26/2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10002923,70,90,3,5
6294,10/7/2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10004691,50,60,3,4
6295,2/15/2022,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10002931,30,30,1,3
6296,8/17/2022,Standard Class,Corporate,United States,Beverly,Massachusetts,1915,East,Office Supplies,Appliances,OFF-AP-10002651,1570,1740,6,2
6297,11/26/2023,Standard Class,Corporate,United States,Beverly,Massachusetts,1915,East,Office Supplies,Storage,OFF-ST-10000689,670,700,5,2
6298,5/23/2022,Standard Class,Corporate,United States,Beverly,Massachusetts,1915,East,Office Supplies,Paper,OFF-PA-10003302,120,140,4,3
6299,1/2/2022,Standard Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Binders,OFF-BI-10001460,40,40,3,4
6300,3/5/2022,First Class,Home Office,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10003489,30,30,3,5
6301,9/5/2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002794,20,20,3,4
6302,6/4/2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,OFF-EN-10000461,10,10,2,5
6303,10/1/2023,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Technology,Phones,TEC-PH-10001305,190,200,5,2
6304,9/19/2022,Second Class,Home Office,United States,Corpus Christi,Texas,78415,Central,Office Supplies,Paper,OFF-PA-10000167,60,70,3,3
6305,5/19/2022,Same Day,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002947,10,10,1,2
6306,4/7/2022,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Office Supplies,Supplies,OFF-SU-10002301,20,20,7,4
6307,11/29/2022,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Furniture,Chairs,FUR-CH-10003298,80,100,1,5
6308,7/21/2022,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Office Supplies,Paper,OFF-PA-10004353,40,50,3,5
6309,8/27/2023,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Furniture,Chairs,FUR-CH-10000229,570,650,3,3
6310,11/8/2023,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Office Supplies,Labels,OFF-LA-10003930,600,630,8,4
6311,4/24/2023,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Office Supplies,Paper,OFF-PA-10000176,20,20,1,4
6312,7/9/2022,Standard Class,Consumer,United States,Oxnard,California,93030,West,Furniture,Furnishings,FUR-FU-10004006,120,130,3,2
6313,1/19/2022,Standard Class,Corporate,United States,Fairfield,Connecticut,6824,East,Office Supplies,Storage,OFF-ST-10001932,520,580,3,3
6314,12/26/2022,Standard Class,Corporate,United States,Fairfield,Connecticut,6824,East,Technology,Phones,TEC-PH-10000923,10,10,1,2
6315,3/8/2023,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Art,OFF-AR-10000380,120,150,4,4
6316,1/21/2022,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Labels,OFF-LA-10003930,180,200,2,4
6317,7/23/2022,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Paper,OFF-PA-10001815,120,140,3,5
6318,11/8/2023,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Paper,OFF-PA-10004082,20,20,2,4
6319,9/23/2022,Second Class,Corporate,United States,Laguna Niguel,California,92677,West,Technology,Phones,TEC-PH-10004071,40,40,5,2
6320,2/27/2023,Second Class,Corporate,United States,Laguna Niguel,California,92677,West,Office Supplies,Paper,OFF-PA-10002377,20,30,6,4
6321,7/7/2023,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10001800,10,10,2,5
6322,5/31/2022,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Office Supplies,Binders,OFF-BI-10002764,10,10,3,3
6323,11/13/2022,Second Class,Home Office,United States,Midland,Michigan,48640,Central,Office Supplies,Envelopes,OFF-EN-10004459,20,20,2,3
6324,4/27/2023,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Machines,TEC-MA-10000423,60,70,3,3
6325,9/1/2023,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10002986,20,30,5,4
6326,7/11/2022,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10001434,180,210,4,2
6327,12/14/2023,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Storage,OFF-ST-10000760,10,10,1,4
6328,1/19/2022,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Furniture,Furnishings,FUR-FU-10002918,250,270,3,2
6329,10/2/2022,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Binders,OFF-BI-10000605,20,20,5,2
